x	w
0.342901327223704609		0.610862633735325799	
0.103661082978951365e1		0.240138611082314686	
0.175668364929988177e1		0.338743944554810631e-1
0.253273167423278980e1		0.134364574678123269e-2
0.343615911883773760e1		0.764043285523262063e-5
-0.342901327223704609		0.610862633735325799	
-0.103661082978951365e1		0.240138611082314686	
-0.175668364929988177e1		0.338743944554810631e-1
-0.253273167423278980e1		0.134364574678123269e-2
-0.343615911883773760e1		0.764043285523262063e-5
